url,label
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/166_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/167_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/168_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/169_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/170_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/171_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/172_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/173_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/174_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/175_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/176_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/177_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/178_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/179_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/180_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/181_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/182_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/183_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/184_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/185_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/186_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/187_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/188_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/189_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/190_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/191_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/192_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/193_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/194_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/195_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/196_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/197_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/198_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/199_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/200_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/201_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/202_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/203_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/204_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/205_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/206_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/207_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/208_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/209_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/210_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/211_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/212_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/213_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/214_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/215_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/216_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/217_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/218_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/219_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/220_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/221_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/222_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/223_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/224_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/225_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/226_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/227_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/228_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/229_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/230_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/231_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/232_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/233_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/234_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/235_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/236_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/237_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/238_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/239_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/240_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/241_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/242_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/243_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/244_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/245_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/246_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/247_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/248_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/249_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/250_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/251_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/252_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/253_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/254_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/255_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/256_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/257_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/258_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/259_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/260_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/261_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/262_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/263_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/264_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/265_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/266_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/267_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/268_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/269_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/270_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/271_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/272_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/273_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/274_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/275_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/276_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/277_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/278_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/279_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/280_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/281_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/282_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/283_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/284_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/285_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/286_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/287_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/288_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/289_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/290_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/291_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/292_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/293_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/294_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/295_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/296_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/297_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/298_Pepper__bell___Bacterial_spot.jpg,Pepper__bell___Bacterial_spot
